"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P08203","ProteinReference","AraD","Database of Interacting Proteins:DIP-9126N;EcoCyc:RIBULPEPIM-MONOMER;EcoliWiki:b0061;MODBASE:P08203;NCBI Reference Sequences Database:NP_414603;Pride:P08203;Protein Model Portal:P08203;Protein Ontology:PRO_000022117;SWISS-MODEL:P08203;UniProt:P08203","InterPro:IPR001303;InterPro:IPR004661;InterPro:IPR033748;Pfam:PF00596;Protein Data Bank:1JDI;Protein Data Bank:1K0W;Smart:SM01007"
"3-keto-L-gulonate-6-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58774;EcoCyc:CPD-2343;IAF1260:3dhgulnp;KEGG LIGAND:C14899;PubChem-compound:56927712",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"DKG","SmallMoleculeReference",NA,"ChEBI:CHEBI:57441;ChemSpider:20015966;EcoCyc:CPD-334;HMDB:HMDB05971;IAF1260:23doguln;MetaboLights:MTBLC57441;PubChem-compound:21145097",NA
"carbon dioxide","SmallMoleculeReference",NA,"CAS:124-38-9;ChEBI:CHEBI:16526;ChemSpider:274;EcoCyc:CARBON-DIOXIDE;HMDB:HMDB01967;IAF1260:co2;KEGG LIGAND:C00011;MetaboLights:MTBLC16526;PubChem-compound:280;UMBBD Compound:c0131",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"dehydroascorbate (bicyclic form)","SmallMoleculeReference",NA,"EcoCyc:CPD-13907;PubChem-compound:90659000",NA
"P39304","ProteinReference","UlaD","Database of Interacting Proteins:DIP-10869N;EcoCyc:G7858-MONOMER;EcoliWiki:B4196;MODBASE:P39304;NCBI Reference Sequences Database:NP_418617;Pride:P39304;Protein Model Portal:P39304;Protein Ontology:PRO_000024178;SWISS-MODEL:P39304;UniProt:P39304","InterPro:IPR001754;InterPro:IPR011060;InterPro:IPR013785;InterPro:IPR023942;Pfam:PF00215;Protein Data Bank:1KV8;Protein Data Bank:1KW1;Protein Data Bank:1Q6L;Protein Data Bank:1Q6O;Protein Data Bank:1Q6Q;Protein Data Bank:1Q6R;Protein Data Bank:1SO3;Protein Data Bank:1SO4;Protein Data Bank:1SO5;Protein Data Bank:1SO6;Protein Data Bank:1XBV;Protein Data Bank:1XBX;Protein Data Bank:1XBY;Protein Data Bank:1XBZ;Smart:SM00934"
"P39306","ProteinReference","UlaF","Database of Interacting Proteins:DIP-10868N;EcoCyc:G7860-MONOMER;EcoliWiki:b4198;MODBASE:P39306;Mint:MINT-1288465;NCBI Reference Sequences Database:NP_418619;Pride:P39306;Protein Model Portal:P39306;Protein Ontology:PRO_000024180;SWISS-MODEL:P39306;Swiss-Model:P39306;UniProt:P39306","InterPro:IPR001303;InterPro:IPR023499;Pfam:PF00596;Smart:SM01007"
"P39305","ProteinReference","UlaE","EcoCyc:G7859-MONOMER;EcoliWiki:B4197;MODBASE:P39305;NCBI Reference Sequences Database:NP_418618;Pride:P39305;Protein Model Portal:P39305;Protein Ontology:PRO_000024179;SWISS-MODEL:P39305;UniProt:P39305","InterPro:IPR004560;InterPro:IPR013022;InterPro:IPR023492;Pfam:PF01261;Protein Data Bank:3CQH;Protein Data Bank:3CQI;Protein Data Bank:3CQJ;Protein Data Bank:3CQK"
"L-xylulose 5-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:57829;ChemSpider:19951435;EcoCyc:L-XYLULOSE-5-P;IAF1260:xu5p__L;KEGG LIGAND:C03291;PubChem-compound:23615403",NA
"D-malic acid","SmallMoleculeReference",NA,"CAS:636-61-3;ChEBI:CHEBI:15588;ChemSpider:4573567;EcoCyc:CPD-660;HMDB:HMDB31518;IAF1260:mal__D;KEGG LIGAND:C00497;MetaboLights:MTBLC15588;PubChem-compound:5459794;RefMet:D-Malic acid",NA
"dehydroascorbate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58070;EcoCyc:L-DEHYDRO-ASCORBATE;HMDB:HMDB01264;KEGG LIGAND:C05422;MetaboLights:MTBLC58070;PubChem-compound:15558810",NA
"P37672","ProteinReference","YiaK","EcoCyc:EG12279-MONOMER;EcoliWiki:b3575;MODBASE:P37672;NCBI Reference Sequences Database:NP_418032;Pride:P37672;Protein Model Portal:P37672;Protein Ontology:PRO_000022454;SWISS-MODEL:P37672;UniProt:P37672","InterPro:IPR003767;InterPro:IPR023689;Panther:PTHR11091;Pfam:PF02615;Protein Data Bank:1NXU;Protein Data Bank:1S20"
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"xylulose-phosphate","SmallMoleculeReference",NA,"CAS:60802-29-1;ChEBI:CHEBI:57737;ChemSpider:20015725;EcoCyc:XYLULOSE-5-PHOSPHATE;HMDB:HMDB00868;IAF1260:xu5p__D;KEGG LIGAND:C00231;MetaboLights:MTBLC57737;PubChem-compound:5459820;RefMet:Xylulose-5-phosphate",NA
