"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"MPT","SmallMoleculeReference",NA,"ChEBI:CHEBI:58698;EcoCyc:CPD-4;HMDB:HMDB02206;KEGG LIGAND:C05924;PubChem-compound:45266731",NA
"(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate","SmallMoleculeReference",NA,"EcoCyc:CPD-19179;PubChem-compound:122706655",NA
"molybdate ion","SmallMoleculeReference",NA,"ChEBI:CHEBI:36264;ChemSpider:23023;EcoCyc:CPD-3;HMDB:HMDB12260;IAF1260:mobd;KEGG LIGAND:C06232;PubChem-compound:24621",NA
"precursor Z","SmallMoleculeReference",NA,"ChEBI:CHEBI:59648;EcoCyc:PRECURSOR-Z;PubChem-compound:90659039",NA
"P12282","ProteinReference","MoeB","Database of Interacting Proteins:DIP-10241N;EcoCyc:EG10154-MONOMER;EcoliWiki:b0826;MODBASE:P12282;Mint:MINT-222244;NCBI Reference Sequences Database:NP_415347;Pride:P12282;Protein Model Portal:P12282;SWISS-MODEL:P12282;UniProt:P12282","InterPro:IPR000594;InterPro:IPR012730;Pfam:PF00899;Protein Data Bank:1JW9;Protein Data Bank:1JWA;Protein Data Bank:1JWB"
"P12281","ProteinReference","MoeA","Database of Interacting Proteins:DIP-10240N;EcoCyc:EG10153-MONOMER;EcoliWiki:b0827;MODBASE:P12281;Mint:MINT-1250871;NCBI Reference Sequences Database:NP_415348;Pride:P12281;Protein Model Portal:P12281;SWISS-MODEL:P12281;UniProt:P12281","InterPro:IPR001453;InterPro:IPR005110;InterPro:IPR005111;InterPro:IPR008284;Pfam:PF00994;Pfam:PF03453;Pfam:PF03454;Prosite:PS01079;Protein Data Bank:1FC5;Protein Data Bank:1G8L;Protein Data Bank:1G8R;Protein Data Bank:2NQK;Protein Data Bank:2NQM;Protein Data Bank:2NQN;Protein Data Bank:2NQQ;Protein Data Bank:2NQR;Protein Data Bank:2NQS;Protein Data Bank:2NQU;Protein Data Bank:2NQV;Protein Data Bank:2NRO;Protein Data Bank:2NRP;Protein Data Bank:2NRS;Smart:SM00852"
"ala","SmallMoleculeReference","ala","CAS:56-41-7;ChEBI:CHEBI:57972;EcoCyc:L-ALPHA-ALANINE;HMDB:HMDB00161;IAF1260:ala__L;KEGG LIGAND:C00041;MetaboLights:MTBLC57972;PubChem-compound:7311724;RefMet:Alanine",NA
"P0A738","ProteinReference","MoaC","Database of Interacting Proteins:DIP-10230N;EcoCyc:EG11666-MONOMER;EcoliWiki:b0783;Mint:MINT-1231800;NCBI Reference Sequences Database:NP_415304;Pride:P0A738;Protein Model Portal:P0A738;Protein Ontology:PRO_000023262;SWISS-MODEL:P0A738;UniProt:P0A738","InterPro:IPR002820;InterPro:IPR023045;Panther:PTHR26250;Pfam:PF01967;Protein Data Bank:1EKR;Protein Data Bank:1EKS;Protein Data Bank:4PYA;Protein Data Bank:4PYD"
"met","SmallMoleculeReference","met","CAS:63-68-3;ChEBI:CHEBI:57844;EcoCyc:MET;HMDB:HMDB00696;IAF1260:met__L;KEGG LIGAND:C00073;MetaboLights:MTBLC57844;PubChem-compound:6992087;RefMet:Methionine",NA
"adenosine-monophosphate","SmallMoleculeReference",NA,"CAS:61-19-8;ChEBI:CHEBI:456215;ChemSpider:10239183;EcoCyc:AMP;HMDB:HMDB00045;IAF1260:amp;KEGG LIGAND:C00020;MetaboLights:MTBLC456215;NCI Open DB:20264;PubChem-compound:15938965;RefMet:AMP",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"P0A6B7","ProteinReference","IscS","Database of Interacting Proteins:DIP-29109N;EcoCyc:G7325-MONOMER;EcoliWiki:b2530;MODBASE:P0A6B7;Mint:MINT-236550;NCBI Reference Sequences Database:YP_026169;Pride:P0A6B7;Protein Model Portal:P0A6B7;SWISS-MODEL:P0A6B7;UniProt:P0A6B7","InterPro:IPR000192;InterPro:IPR010240;InterPro:IPR015421;InterPro:IPR015422;InterPro:IPR015424;InterPro:IPR016454;InterPro:IPR020578;Panther:PTHR11601:SF51;Pfam:PF00266;Prosite:PS00595;Protein Data Bank:1P3W"
"an [L-cysteine desulfurase] L-cysteine persulfide","SmallMoleculeReference",NA,"EcoCyc:L-Cysteine-Desulfurase-persulfide",NA
"molybdopterin-AMP","SmallMoleculeReference",NA,"ChEBI:CHEBI:62727;EcoCyc:CPD-8122;PubChem-compound:53356704",NA
"CH3Ado","SmallMoleculeReference",NA,"ChEBI:CHEBI:17319;ChemSpider:388325;EcoCyc:CH33ADO;HMDB:HMDB01983;IAF1260:dad_5;KEGG LIGAND:C05198;MetaboLights:MTBLC17319;PubChem-compound:439182;RefMet:5'-Deoxyadenosine",NA
"an [L-cysteine desulfurase]-L-cysteine","SmallMoleculeReference",NA,"EcoCyc:Cysteine-Desulfurase-L-cysteine",NA
"cys","SmallMoleculeReference","cys","CAS:4371-52-2;CAS:52-90-4;ChEBI:CHEBI:35235;EcoCyc:CYS;HMDB:HMDB00574;IAF1260:cys__L;KEGG LIGAND:C00097;KNApSAcK:C00001351;MetaboLights:MTBLC35235;PubChem-compound:6419722;RefMet:Cysteine",NA
"SAM","SmallMoleculeReference","SAM","CAS:29908-03-0;ChEBI:CHEBI:59789;EcoCyc:S-ADENOSYLMETHIONINE;HMDB:HMDB01185;IAF1260:amet;KEGG LIGAND:C00019;MetaboLights:MTBLC59789;PubChem-compound:24762165;RefMet:S-adenosyl-L-methioninate",NA
"A(H2)","SmallMoleculeReference","A(H2)","ChEBI:CHEBI:17499;EcoCyc:Donor-H2;KEGG LIGAND:C00030",NA
