"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"carbon dioxide","SmallMoleculeReference",NA,"CAS:124-38-9;ChEBI:CHEBI:16526;ChemSpider:274;EcoCyc:CARBON-DIOXIDE;HMDB:HMDB01967;IAF1260:co2;KEGG LIGAND:C00011;MetaboLights:MTBLC16526;PubChem-compound:280;UMBBD Compound:c0131",NA
"Q0","SmallMoleculeReference",NA,"ChEBI:CHEBI:27906;ChemSpider:14611381;EcoCyc:CPD0-1464;PubChem-compound:69068",NA
"Hg++","SmallMoleculeReference",NA,"ChEBI:CHEBI:16793;ChemSpider:24800;EcoCyc:HG+2;HMDB:HMDB03625;IAF1260:hg2;KEGG LIGAND:C00703;PubChem-compound:26623",NA
"P77364","ProteinReference","GlxK","EcoCyc:GLY3KIN-MONOMER;EcoliWiki:b0514;MODBASE:P77364;NCBI Reference Sequences Database:NP_415047;Pride:P77364;Protein Model Portal:P77364;Protein Ontology:PRO_000022815;SWISS-MODEL:P77364;UniProt:P77364","InterPro:IPR004381;InterPro:IPR018193;Panther:PTHR21599;Pfam:PF02595"
"PHMB","SmallMoleculeReference",NA,"ChemSpider:15605527;EcoCyc:PHMB;PubChem-compound:3647458",NA
"a -SH Compound","SmallMoleculeReference",NA,"EcoCyc:SH-Compounds",NA
"P0AEP9","ProteinReference","GlcD","EcoCyc:G7545-MONOMER;EcoliWiki:b2979;MODBASE:P0AEP9;NCBI Reference Sequences Database:NP_417453;Pride:P0AEP9;Protein Model Portal:P0AEP9;SWISS-MODEL:P0AEP9;UniProt:P0AEP9","InterPro:IPR004113;InterPro:IPR004490;InterPro:IPR006094;InterPro:IPR016164;InterPro:IPR016166;InterPro:IPR016167;InterPro:IPR016169;InterPro:IPR016171;Pfam:PF01565;Pfam:PF02913;Prosite:PS51387"
"P0AEP7","ProteinReference","Gcl","Database of Interacting Proteins:DIP-48112N;EcoCyc:GLYOCARBOLIG-MONOMER;EcoliWiki:b0507;Mint:MINT-1302810;NCBI Reference Sequences Database:NP_415040;Pride:P0AEP7;Protein Model Portal:P0AEP7;Protein Ontology:PRO_000022761;SWISS-MODEL:P0AEP7;UniProt:P0AEP7","InterPro:IPR006397;InterPro:IPR011766;InterPro:IPR012000;InterPro:IPR012001;InterPro:IPR029035;InterPro:IPR029061;Panther:PTHR18968:SF154;Pfam:PF00205;Pfam:PF02775;Pfam:PF02776;Protein Data Bank:2PAN"
"kalium cyanid","SmallMoleculeReference",NA,"ChEBI:CHEBI:33191;ChemSpider:8681;EcoCyc:CPD-7082;PubChem-compound:9032",NA
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"Cu++","SmallMoleculeReference",NA,"ChEBI:CHEBI:29036;ChemSpider:25221;EcoCyc:CU+2;HMDB:HMDB00657;IAF1260:cu2;PubChem-compound:27099",NA
"(4-carboxyphenyl)-chloro-mercury","SmallMoleculeReference",NA,"ChEBI:CHEBI:28420;ChemSpider:10606363;EcoCyc:CPD-29;KEGG LIGAND:C03444;PubChem-compound:21226146",NA
"S2O42-","SmallMoleculeReference",NA,"ChEBI:CHEBI:42160;ChemSpider:1055;EcoCyc:S2O4;PubChem-compound:1086",NA
"Sodium","SmallMoleculeReference",NA,"CAS:7440-23-5;ChEBI:CHEBI:29101;ChemSpider:899;EcoCyc:NA+;HMDB:HMDB00588;IAF1260:na1;KEGG LIGAND:C01330;MetaboLights:MTBLC29101;PubChem-compound:923",NA
"ammonium chloride","SmallMoleculeReference",NA,"ChEBI:CHEBI:31206;ChemSpider:13569732;EcoCyc:NH4CL;PubChem-compound:25517",NA
"P52073","ProteinReference","GlcE","EcoCyc:G7544-MONOMER;EcoliWiki:b4468;MODBASE:P52073;NCBI Reference Sequences Database:YP_026191;Pride:P52073;Protein Model Portal:P52073;SWISS-MODEL:P52073;UniProt:P52073","InterPro:IPR006094;InterPro:IPR016164;InterPro:IPR016166;InterPro:IPR016169;InterPro:IPR016171;Pfam:PF01565;Prosite:PS51387"
"glycerate","SmallMoleculeReference",NA,"CAS:473-81-4;CAS:6000-40-4;ChEBI:CHEBI:16659;ChemSpider:4573914;EcoCyc:GLYCERATE;HMDB:HMDB00139;IAF1260:glyc__R;KEGG LIGAND:C00258;MetaboLights:MTBLC16659;PubChem-compound:5460358;RefMet:Glyceric acid",NA
"A(H2)","SmallMoleculeReference","A(H2)","ChEBI:CHEBI:17499;EcoCyc:Donor-H2;KEGG LIGAND:C00030",NA
