"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"adenosine-5'-triphosphate","SmallMoleculeReference",NA,"CAS:56-65-5;ChEBI:CHEBI:30616;ChemSpider:4574455;EcoCyc:ATP;HMDB:HMDB00538;IAF1260:atp;KEGG LIGAND:C00002;MetaboLights:MTBLC30616;PubChem-compound:5461108;RefMet:ATP",NA
"a pentaric acid","SmallMoleculeReference",NA,"EcoCyc:Pentaric-Acids",NA
"acetate","SmallMoleculeReference",NA,"CAS:64-19-7;CAS:71-50-1;ChEBI:CHEBI:30089;ChemSpider:170;DrugBank:DB03166;EcoCyc:ACET;HMDB:HMDB00042;IAF1260:ac;KEGG LIGAND:C00033;MetaboLights:MTBLC30089;PubChem-compound:175;RefMet:Acetic acid",NA
"galactaric acid","SmallMoleculeReference",NA,"CAS:526-99-8;ChEBI:CHEBI:16537;ChemSpider:4573600;EcoCyc:D-GALACTARATE;IAF1260:galct__D;KEGG LIGAND:C00879;PubChem-compound:5459845",NA
"D-Glycerate 2-phosphate","SmallMoleculeReference",NA,"CAS:2553-59-5;ChEBI:CHEBI:58289;EcoCyc:2-PG;HMDB:HMDB03391;IAF1260:2pg;KEGG LIGAND:C00631;MetaboLights:MTBLC58289;PubChem-compound:40467846;RefMet:2-Phosphoglyceric acid",NA
"a hexonic acid","SmallMoleculeReference",NA,"EcoCyc:Hexonic-Acids",NA
"2-dehydro-D-gluconate","SmallMoleculeReference",NA,"ChEBI:CHEBI:16808;ChemSpider:5256721;EcoCyc:CPD-377;IAF1260:2dhglcn;IAF1260:2dhguln;KEGG LIGAND:C06473;PubChem-compound:6857381",NA
"L-tartaric acid","SmallMoleculeReference",NA,"CAS:87-69-4;ChEBI:CHEBI:30924;ChemSpider:106644;EcoCyc:TARTRATE;HMDB:HMDB00956;IAF1260:tartr__L;KEGG LIGAND:C00898;PubChem-compound:119400;RefMet:Tartaric acid",NA
"Kdo","SmallMoleculeReference","Kdo","ChEBI:CHEBI:85986;ChemSpider:4573934;EcoCyc:KDO;IAF1260:kdo;KEGG LIGAND:C01187;PubChem-compound:21681234",NA
"P23522","ProteinReference","GarL","Database of Interacting Proteins:DIP-9740N;EcoCyc:KDGALDOL-MONOMER;EcoliWiki:b3126;MODBASE:P23522;NCBI Reference Sequences Database:NP_417595;Pride:P23522;Protein Model Portal:P23522;Protein Ontology:PRO_000022752;SWISS-MODEL:P23522;UniProt:P23522","InterPro:IPR005000;InterPro:IPR015813;InterPro:IPR017648;Pfam:PF03328;Protein Data Bank:1DXE;Protein Data Bank:1DXF"
"P23524","ProteinReference","GarK","Database of Interacting Proteins:DIP-28063N;EcoCyc:GKI-MONOMER;EcoliWiki:b3124;MODBASE:P23524;NCBI Reference Sequences Database:NP_417593;Pride:P23524;Protein Model Portal:P23524;Protein Ontology:PRO_000022751;SWISS-MODEL:P23524;UniProt:P23524","InterPro:IPR004381;InterPro:IPR018193;Panther:PTHR21599;Pfam:PF02595"
"Co++","SmallMoleculeReference",NA,"CAS:22541-53-3;ChEBI:CHEBI:48828;ChemSpider:94546;EcoCyc:CO+2;HMDB:HMDB00608;IAF1260:cobalt2;KEGG LIGAND:C00175;PubChem-compound:104729",NA
"a hexuronate","SmallMoleculeReference",NA,"ChEBI:CHEBI:24592;EcoCyc:Hexuronates",NA
"hydroxymalonaldehydic acid","SmallMoleculeReference",NA,"CAS:2480-77-5;ChEBI:CHEBI:57978;EcoCyc:TARTRONATE-S-ALD;HMDB:HMDB06938;IAF1260:2h3oppan;KEGG LIGAND:C01146;PubChem-compound:22134427;RefMet:Tartronate semialdehyde",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"KDGP","SmallMoleculeReference","KDGP","CAS:27244-54-8;ChEBI:CHEBI:57569;EcoCyc:2-KETO-3-DEOXY-6-P-GLUCONATE;HMDB:HMDB01376;IAF1260:2ddg6p;KEGG LIGAND:C04442;PubChem-compound:44229082",NA
"Br-","SmallMoleculeReference",NA,"ChEBI:CHEBI:15858;ChemSpider:254;EcoCyc:BR-;HMDB:HMDB02500;KEGG LIGAND:C01324;PubChem-compound:259",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"P77364","ProteinReference","GlxK","EcoCyc:GLY3KIN-MONOMER;EcoliWiki:b0514;MODBASE:P77364;NCBI Reference Sequences Database:NP_415047;Pride:P77364;Protein Model Portal:P77364;Protein Ontology:PRO_000022815;SWISS-MODEL:P77364;UniProt:P77364","InterPro:IPR004381;InterPro:IPR018193;Panther:PTHR21599;Pfam:PF02595"
"a tetrarate","SmallMoleculeReference",NA,"EcoCyc:Tetraric-Acids",NA
"a hexaric acid","SmallMoleculeReference",NA,"EcoCyc:Hexaric-Acids",NA
"D-idaric acid","SmallMoleculeReference",NA,"ChEBI:CHEBI:21040;ChemSpider:5256903;EcoCyc:CPD0-1092;PubChem-compound:6857567",NA
"a xylarate","SmallMoleculeReference",NA,"EcoCyc:Xylarates",NA
"Mn2+","SmallMoleculeReference",NA,"CAS:16397-91-4;CAS:7439-96-5;ChEBI:CHEBI:29035;ChemSpider:25916;EcoCyc:MN+2;HMDB:HMDB01333;IAF1260:mn2;KEGG LIGAND:C19610;PubChem-compound:27854",NA
"NO3","SmallMoleculeReference",NA,"CAS:14797-55-8;ChEBI:CHEBI:17632;ChemSpider:918;EcoCyc:NITRATE;HMDB:HMDB02878;IAF1260:no3;KEGG LIGAND:C00244;PubChem-compound:943;Wikipedia:Nitrate",NA
"3-deoxy-2-keto-L-threo-hexarate","SmallMoleculeReference",NA,"ChEBI:CHEBI:42819;ChemSpider:4450631;DrugBank:DB03237;EcoCyc:5-KETO-4-DEOXY-D-GLUCARATE;IAF1260:5dh4dglc;KEGG LIGAND:C00679;PubChem-compound:5288442",NA
"chloride ion","SmallMoleculeReference",NA,"ChEBI:CHEBI:17996;ChemSpider:306;EcoCyc:CL-;HMDB:HMDB00492;IAF1260:cl;KEGG LIGAND:C00698;MetaboLights:MTBLC17996;PubChem-compound:312;UMBBD Compound:c0884",NA
"hydrogen cyanide","SmallMoleculeReference",NA,"CAS:74-90-8;ChEBI:CHEBI:18407;ChemSpider:748;EcoCyc:HCN;HMDB:HMDB60292;IAF1260:cyan;KEGG LIGAND:C01326;MetaboLights:MTBLC18407;PubChem-compound:768",NA
"p-chloromercuriphenyl sulphonate","SmallMoleculeReference",NA,"ChEBI:CHEBI:33207;ChemSpider:4574181;EcoCyc:CPD-5401;PubChem-compound:5460705",NA
"beta;-NAD(P)+","SmallMoleculeReference",NA,"ChEBI:CHEBI:13390;EcoCyc:NAD-P-OR-NOP",NA
"NAD(P)H","SmallMoleculeReference",NA,"ChEBI:CHEBI:13392;EcoCyc:NADH-P-OR-NOP",NA
"glycerate","SmallMoleculeReference",NA,"CAS:473-81-4;CAS:6000-40-4;ChEBI:CHEBI:16659;ChemSpider:4573914;EcoCyc:GLYCERATE;HMDB:HMDB00139;IAF1260:glyc__R;KEGG LIGAND:C00258;MetaboLights:MTBLC16659;PubChem-compound:5460358;RefMet:Glyceric acid",NA
